ID,smiles,BDE,Density,DetoD,DetoP,HOF_S,Td
RNN_135,O=c1nc([N+](=O)[O-])c([N+](=O)[O-])n[nH]1,231.4339141599021,1.9388648390808947,8737.299556742895,36.26423194575314,-18.457965511968865,200.31008870370908
RNN_136,NN=c1c2c(nc(N)n1N[N+](=O)[O-])n([N+](=O)[O-])c(=O)n2N[N+](=O)[O-],121.64526622490547,1.83319883572574,8131.926562806395,31.42566194325904,199.55120190792005,113.41872323942381
RNN_137,NC(N)=C1N=C(N[N+](=O)[O-])N(N[N+](=O)[O-])N1N[N+](=O)[O-],141.22920395376616,1.8644252690312884,8598.633620137527,34.42807376791101,278.87393565586854,153.12832138501798
RNN_138,N=c1nc([N+](=O)[O-])nc([N+](=O)[O-])n1[N+](=O)[O-],184.74552648781656,1.9217355695883525,9035.077225906924,38.034450798046315,208.1791907644495,141.20798338579445
RNN_139,O=C1NC([N+](=O)[O-])=C1C=N[N+](=O)[O-],152.52155503765744,1.8306197256007541,7616.01892952922,27.248865751195773,-90.11767639964701,167.2213973237546
RNN_140,NN1C([N+](=O)[O-])=Cn2c(nnc2[N+](=O)[O-])N1[N+](=O)[O-],163.53944716777727,1.9097935872592584,8676.438033144857,35.6675363002371,429.3682841796384,168.56716754969582
RNN_141,O=[N+]([O-])N=Cn1cnnc1[N+](=O)[O-],144.48253668526098,1.7710346859940242,8118.511737096351,30.063270009356103,287.21483695738004,153.59043505335825
RNN_142,Nc1c(N[N+](=O)[O-])nc2n(N[N+](=O)[O-])c(=O)n(N[N+](=O)[O-])nc1-2,131.32508673513288,1.8487751583670682,8027.631665327383,31.336036437098848,173.99959919715755,117.11569138437648
RNN_143,NC1=C([N+](=O)[O-])N(N[N+](=O)[O-])C(=O)N([N+](=O)[O-])C(=O)N1,165.80400766507,1.950531336483758,8288.758390283809,32.482074124862876,-225.44845985353834,134.5524903984784
RNN_144,N=c1[nH]c(N[N+](=O)[O-])c([N+](=O)[O-])n1N[N+](=O)[O-],135.60833742460935,1.8679078395639532,8692.32795921298,35.35020286971557,96.56585969499568,113.89691454893013
RNN_145,N=c1c2c(nc([N+](=O)[O-])n1N[N+](=O)[O-])n([N+](=O)[O-])c(=O)n2N,145.0749584837675,1.8203105518291793,7995.891519062665,30.469807744697945,145.11331736767684,123.25318298521441
RNN_146,Nn1c([N+](=O)[O-])nc2c(=NN[N+](=O)[O-])[nH]c([N+](=O)[O-])nc21,241.02460651938972,1.873712654027264,8336.206906761337,32.92443273204918,297.69267175673906,160.6202706503609
RNN_147,NC1=C([N+](=O)[O-])C(N[N+](=O)[O-])=C([N+](=O)[O-])NC(=N[N+](=O)[O-])N1,139.2463618660859,1.8369595664975678,8387.766647982558,33.7236904114087,127.5624865888797,161.30339951756017
RNN_148,N=c1[nH]c([N+](=O)[O-])nn1C=N[N+](=O)[O-],213.92391511153664,1.8022918492454119,8067.315713782268,30.796891900974337,139.62404665499506,177.11847718508102
RNN_149,Nn1nnc([N+](=O)[O-])c1C=N[N+](=O)[O-],189.30332860820894,1.7817381972764736,8427.85866668995,31.344654864514915,311.6248083029981,152.4591313733485
RNN_150,NC(=C1N=CN(N)C(N[N+](=O)[O-])=CONN1N[N+](=O)[O-])[N+](=O)[O-],144.495007888744,1.7906509842326668,8183.314750414749,29.721556353910252,202.6312060381047,143.7000581903145
RNN_151,Nc1c([N+](=O)[O-])nc2c([N+](=O)[O-])nnc-2n1[N+](=O)[O-],220.6738417030591,1.930710846793232,8459.023532464878,34.19998556865577,319.74297449919925,185.28169047780386
RNN_152,NC=C1N=CN(N)C(N[N+](=O)[O-])N(N[N+](=O)[O-])N1,160.95337666670792,1.7362564493954789,7788.158734423336,26.73808835794152,225.56995073313962,166.31560323235152
RNN_153,Nc1noc(=N[N+](=O)[O-])[nH]c1=O,204.28167995502665,1.848297253479949,7658.622420385406,27.630052963789844,-155.71085741734714,152.294790318961
RNN_154,Nc1nn(N[N+](=O)[O-])nc1[N+](=O)[O-],178.36578590561442,1.8305290903369666,8799.915413046367,34.657872351554516,213.85966185629948,111.51044136647803
RNN_155,NC=C1N=C(N[N+](=O)[O-])NN1N[N+](=O)[O-],159.9686007662491,1.7947472860130609,7936.333924161718,28.18239968928024,237.3973637694949,180.2385970207208
RNN_156,NN1N=C([N+](=O)[O-])c2nc([N+](=O)[O-])[nH]c2N1[N+](=O)[O-],165.48305252416026,1.9089728807880813,8800.477054114639,37.26658370275387,354.66096484671505,143.6512813831838
RNN_157,O=[N+]([O-])NN1N=CN2C1=NNN=C2[N+](=O)[O-],159.92575082080708,1.8798780211374646,8615.078519112294,34.23047747617984,471.688089240959,157.30543955553216
RNN_158,NN=c1nc(N[N+](=O)[O-])nc([N+](=O)[O-])[nH]1,159.5014987095224,1.8876508536380865,8337.449609610729,33.95303368834067,216.96664269546446,167.0403428723332
RNN_159,Nn1nc(C=N[N+](=O)[O-])n2c(N[N+](=O)[O-])nn(N[N+](=O)[O-])c3nnc1n3-2,151.47287082485835,1.794275165586335,8137.39930491581,30.709933434877208,734.137096793427,127.24215784263649
RNN_160,NN=C1c2[nH]c([N+](=O)[O-])nc2N1N[N+](=O)[O-],212.4959722209935,1.7946670989308586,7720.784841697978,29.04652578551889,356.55122520837995,159.55512600438826
RNN_161,Nc1c(C=N[N+](=O)[O-])n(N[N+](=O)[O-])c(=O)n1[N+](=O)[O-],114.62987077915625,1.8210040363245814,8306.783643565093,32.279409774904465,68.11296088988414,108.52912853488706
RNN_162,O=[N+]([O-])C1=COC([N+](=O)[O-])=C([N+](=O)[O-])N1,277.4810306332914,1.89793529884148,8169.099442210743,32.697797421626255,-157.91074008647064,213.18585201325408
RNN_163,NN=c1nc([N+](=O)[O-])[nH]n1N[N+](=O)[O-],216.03182923435975,1.9021385769862726,8741.283177120833,36.216085392594216,267.4301388490927,150.36297445423753
RNN_164,NC1=NOC([N+](=O)[O-])=NN1N[N+](=O)[O-],129.31522811024624,1.8625282190924277,8809.643351571049,36.05988108516661,178.05741617937983,160.92142416257028
RNN_165,O=c1[nH]c(=NN[N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])n1N[N+](=O)[O-],166.69553357634973,1.9353279307734104,8879.769376460423,36.83510811966122,13.838422179486543,138.31013831735876
RNN_166,Nc1cn([N+](=O)[O-])c(=O)n([N+](=O)[O-])c1=NN[N+](=O)[O-],87.21597249399807,1.8908065298527748,8557.70777812802,34.80368986804598,94.93822552958002,114.92654506365052
RNN_167,N=c1[nH]c([N+](=O)[O-])c([N+](=O)[O-])n1N[N+](=O)[O-],173.3551958693575,1.8829554263724562,8768.577175069036,34.55096394831047,82.78786853653332,157.74362969381735
RNN_168,Nc1[nH]c(=O)c([N+](=O)[O-])nc2c(N[N+](=O)[O-])nc(N[N+](=O)[O-])c1-2,139.34597296170259,1.9206960659027987,7751.688739874533,29.803296698144866,94.37385859721465,162.35753235741763
RNN_169,NC1=NC([N+](=O)[O-])=C([N+]([O-])=C=O)N(N)N1[N+](=O)[O-],178.2406445126132,1.8748100023167507,8395.521113762756,31.416721220080877,69.80702393504788,183.00597800278933
RNN_170,NC1=Nc2c([N+](=O)[O-])nn(N[N+](=O)[O-])c2C1=O,196.92839944541902,1.8253474791752793,7565.919818803418,27.010192949848822,47.84908012552336,142.9736244263151
RNN_171,Nn1nc([N+](=O)[O-])[nH]c1=O,290.71361330917006,1.8777447844501698,8058.785922663353,29.955256592070572,-67.74843906744341,188.59833558991733
RNN_172,O=c1nc([N+](=O)[O-])[nH]c(=O)n1[N+](=O)[O-],158.07575875667078,1.9618668904463692,8371.068055767562,34.189201450139905,-239.23955953172737,154.24191944785332
RNN_173,Nc1nc([N+](=O)[O-])c([N+](=O)[O-])c(=NN[N+](=O)[O-])n1[N+](=O)[O-],134.20187895638009,1.9108419483997894,8932.497561458327,37.92520106103845,216.92963834872805,118.16179275342972
RNN_174,O=C1N=C([N+](=O)[O-])NC(=O)C1=NN[N+](=O)[O-],181.9043115451497,1.8522744315291186,7510.671826454682,26.1756754320085,-262.6050823466329,182.78604505886142
RNN_175,Nn1c(=N[N+](=O)[O-])c2c(nc(C=N[N+](=O)[O-])n2N[N+](=O)[O-])n(N[N+](=O)[O-])c1=NN[N+](=O)[O-],135.63988534189485,1.7634436663141393,8544.780940610053,33.727017390413195,445.1582009948977,102.68263672682039
RNN_176,O=[N+]([O-])Nn1ncn2c([N+](=O)[O-])n[nH]c3nnc1n3-2,247.34754796973286,1.884638559735397,8125.502395271557,30.803900554848504,559.7142723517835,188.1416577720553
RNN_177,Nn1c([N+](=O)[O-])c([N+](=O)[O-])n1N[N+](=O)[O-],169.8001564540237,1.9126974225295732,9276.70958033548,40.339854552815375,187.77004430498525,125.46477553045287
RNN_178,Nc1nn(N[N+](=O)[O-])c(=O)c2c1nc(C=N[N+](=O)[O-])n2N[N+](=O)[O-],137.9907204094694,1.7622478737393341,7674.22955578073,27.41615942021552,188.69852928240434,117.164861404674
RNN_179,Nc1nn([N+](=O)[O-])c2nnc([N+](=O)[O-])n12,229.68742713971577,1.9204286792211183,8944.048635992542,36.462697924461395,446.69914842651247,196.77535498279002
RNN_180,O=[N+]([O-])N=Cn1nc([N+](=O)[O-])c2nc([N+](=O)[O-])nnc21,149.7949655155633,1.8346029050275818,8369.64894973321,33.42309930783037,463.9368940709239,158.29517914571372
RNN_181,O=C1NC(=C([N+](=O)[O-])[N+](=O)[O-])C(N[N+](=O)[O-])=C1[N+](=O)[O-],89.98002186511357,1.907539093820969,8529.714532503342,34.25428643612902,-65.98862240433336,82.82538650278725
RNN_182,Nn1nc([N+](=O)[O-])n2c([N+](=O)[O-])nn([N+](=O)[O-])c3nnc1n3-2,259.7011306396971,1.9178594388316783,8993.808882868194,38.21237681667809,721.663053055707,217.6337966711267
RNN_183,O=[N+]([O-])NC1=CC(=C2N=NN=N2)C([N+](=O)[O-])=C([N+](=O)[O-])NN1N[N+](=O)[O-],142.78160456699243,1.7927886315710113,8454.124252255719,31.57058419374468,601.612984153527,107.69594290843455
RNN_184,NC(=C1N=CNN1N[N+](=O)[O-])[N+](=O)[O-],166.08061340969527,1.8182827730854298,8246.546502374309,30.585262954077603,174.69309306756438,176.27037150762644
RNN_185,Nn1cnc2n(N[N+](=O)[O-])c(=O)c=2n1[N+](=O)[O-],160.370625335309,1.8548502878951334,7826.167104170207,28.700163567917084,129.515073614847,160.35696849906816
RNN_186,Nc1nn([N+](=O)[O-])c2c([N+](=O)[O-])c([N+](=O)[O-])nn12,220.11983094705994,1.9216879200958625,8935.893171219723,37.380698571027665,323.5569882078963,197.4461224407385
RNN_187,N=c1nc([N+](=O)[O-])nc([N+](=O)[O-])[nH]1,268.75910035798967,1.902619735632363,8464.327145747473,32.98208615755567,82.86287324116375,190.26020556265706
RNN_188,Nn1c(=O)n(N[N+](=O)[O-])c(=NN[N+](=O)[O-])n1N[N+](=O)[O-],146.31667552463068,1.8892572705950612,8898.639667679294,38.566537227507766,186.69762727452118,108.4618413098013
RNN_189,N=c1[nH]c([N+](=O)[O-])nc(=O)n1[N+](=O)[O-],222.23636195809473,1.9322906913852749,8300.780782606023,33.502965561892786,-89.77054118890759,160.21777471290903
RNN_190,Nn1c([N+](=O)[O-])nc2c([N+](=O)[O-])nn(C=N[N+](=O)[O-])c21,213.0730791438245,1.7873568786501912,8035.213062003435,30.132372608125642,365.2478881901483,155.78207294910376
RNN_191,O=C1NN=C([N+](=O)[O-])N(N[N+](=O)[O-])C(=O)NC1=C([N+](=O)[O-])[N+](=O)[O-],148.45524912360133,1.8706288497329624,8441.034044777796,33.12420665176023,-99.43323370427288,127.19549409691616
RNN_192,O=c1[nH]c(=N[N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])n1N[N+](=O)[O-],126.27399831510766,1.9210627645388565,8875.379301321258,37.50428450100878,-26.430173869719766,118.03665541926148
RNN_193,Nn1c(=O)c([N+](=O)[O-])no[nH]c(=O)n1N[N+](=O)[O-],154.56383350719176,1.9046593363670412,8555.406656168856,34.4467976169471,-35.730014455909696,141.45303603628022
RNN_194,O=c1c([N+](=O)[O-])cn2c([N+](=O)[O-])nnc2n1[N+](=O)[O-],185.75433323481738,1.8858293993659907,8324.63522154572,33.76975312635978,207.78868686449206,168.9784317732785
RNN_195,Nn1c(=O)n(N[N+](=O)[O-])c(=O)n1N[N+](=O)[O-],135.59677778155037,1.8737688717517114,8531.420975684334,35.56003105298916,-107.88736374878064,109.23773541036157
RNN_196,O=C1N=C([N+](=O)[O-])NC(=O)C1=N[N+](=O)[O-],160.01781842363903,1.8529656383932407,7741.012710005243,27.803224693613544,-246.64489826806005,184.56156558019802
RNN_197,Nn1c(N[N+](=O)[O-])c([N+](=O)[O-])n(N[N+](=O)[O-])c(=O)n(N[N+](=O)[O-])n(N)c1=O,116.82947929347824,1.8809211762636417,8728.40089504649,36.58032564601518,78.87303824083358,121.85737913996445
RNN_198,O=C1NC(=O)N(N[N+](=O)[O-])C(=O)N([N+](=O)[O-])C(=O)N1,165.18620089040598,1.9253815872800055,7846.497571237111,30.37757829341224,-425.6639934526487,147.80072763644534
RNN_199,Nn1c(=O)n(N)c2c(=NN[N+](=O)[O-])n(N[N+](=O)[O-])c([N+](=O)[O-])nc21,208.68280597615296,1.8029459994101393,8049.169221198605,29.69352173841359,165.1147745143289,132.45652457361672
RNN_200,NN=c1nc([N+](=O)[O-])nc([N+](=O)[O-])[nH]1,274.9806757111931,1.9084439641908686,8503.908140795336,34.387380943726285,200.94392937404868,205.13183576252513
RNN_201,NN=c1c([N+](=O)[O-])c([N+](=O)[O-])nc(N[N+](=O)[O-])n1N[N+](=O)[O-],111.03951170014454,1.860048565533329,8723.800166619441,36.3121994457109,281.80862344631464,110.41697802271669
RNN_202,O=[N+]([O-])c1nn([N+](=O)[O-])nc1[N+](=O)[O-],166.2134832497702,1.9119682551441202,9524.232649368405,43.36218903031695,318.06109992955726,137.64556764167688
RNN_203,Nc1n[nH]nc1[N+](=O)[O-],323.12539262873065,1.7999923093218098,8103.535046073401,29.58404349541567,165.18503550480196,198.17979206198495
RNN_204,O=C1C([N+](=O)[O-])=CNC1=N[N+](=O)[O-],133.08217890213703,1.7688918326413257,7757.046153097559,26.879248785934116,-63.563799478078195,162.61155357550697
RNN_205,Nn1c([N+](=O)[O-])nc2c(=N[N+](=O)[O-])n([N+](=O)[O-])c(=O)n(N)c21,168.14614327555392,1.8561000567159838,8172.051619223686,31.78494839144778,106.24415075798166,138.85946813605187
RNN_206,Nc1nn([N+](=O)[O-])c2c([N+](=O)[O-])nn(C=N[N+](=O)[O-])c2c1=O,145.2455920263385,1.831706047262616,7987.854565707921,29.662417639468387,215.87866088046982,140.44481542725887
RNN_207,Nc1nn(N[N+](=O)[O-])c(=NN[N+](=O)[O-])c(=O)n1N[N+](=O)[O-],147.7417351099194,1.8853072433568627,8712.804368090125,36.04479968982278,211.08588895321267,119.00143148568512
RNN_208,NC1=Nc2nn(N)c([N+](=O)[O-])c2N=C([N+](=O)[O-])N1[N+](=O)[O-],190.5228775564402,1.8688150237180103,8229.085618045601,31.108447881538286,271.6374250311344,221.24527035141483
RNN_209,NC1=NOC([N+](=O)[O-])=Nc2c1nc([N+](=O)[O-])n(N[N+](=O)[O-])c2=N[N+](=O)[O-],109.99018675284447,1.889346025909221,8632.841592402183,34.744170878710214,309.262776283534,125.47505787102031
RNN_210,O=[N+]([O-])N=Cc1c2nn([N+](=O)[O-])nnc-2c([N+](=O)[O-])c1C=N[N+](=O)[O-],155.97307950077578,1.8409136428580415,8076.916047941195,29.995294593119606,524.0833405939702,144.77376532861103
RNN_211,Nn1c([N+](=O)[O-])c([N+](=O)[O-])c(=N[N+](=O)[O-])[nH]c1=O,184.6838706544952,1.9096870085765119,8493.647658634953,34.96690112407917,-36.95558930378533,156.9830598820942
RNN_212,Nc1nn(N[N+](=O)[O-])c(=O)n1N[N+](=O)[O-],135.15012638477256,1.877899229542671,8619.63529829223,35.80941976210868,54.48845673896167,122.1982398322422
RNN_213,Nn1c([N+](=O)[O-])nc2c(nc([N+](=O)[O-])n2N[N+](=O)[O-])c1=NC=N[N+](=O)[O-],170.97364517879768,1.799845854015227,8215.46104834244,32.32535141578619,398.10487822942434,134.27602111843183
RNN_214,NN=c1c(=N[N+](=O)[O-])[nH]c(=N[N+](=O)[O-])c(N)cn1[N+](=O)[O-],92.20952691914121,1.8608739718785756,8044.830369664694,30.03767733846961,167.5281264307267,156.16916742504094
RNN_215,Nc1nn(N[N+](=O)[O-])c2c(=N[N+](=O)[O-])[nH]c(=O)n(N[N+](=O)[O-])c(=O)c12,126.41893642253615,1.86475422406328,7767.925561896591,30.476569134627645,-57.71873332204939,121.64734451066069
RNN_216,Nn1c([N+](=O)[O-])nc2c(nc([N+](=O)[O-])n2[N+](=O)[O-])c1=NC=N[N+](=O)[O-],181.1998668971363,1.8222682301435373,8257.277393027925,32.54053073187174,371.10358971955486,159.87473113632214
RNN_217,NN=C1N(C=N[N+](=O)[O-])C(=NN[N+](=O)[O-])N1[N+](=O)[O-],105.16019797423053,1.8398387455054563,8714.32804302278,34.69571567193785,408.33185326942987,127.00132764008211
RNN_218,N=C1N=C(N[N+](=O)[O-])N(N[N+](=O)[O-])C1=O,122.20698561144741,1.7910663807946605,8048.562721588451,28.10044618647281,18.542971152343853,141.06013156018682
RNN_219,Nn1c([N+](=O)[O-])nc2c(=N[N+](=O)[O-])n(N[N+](=O)[O-])c([N+](=O)[O-])nc21,138.92319387921913,1.8434298469762505,8561.802029369377,35.1440700034603,356.7059614502531,113.33830195958892
RNN_220,O=c1c([N+](=O)[O-])c[nH]c2nnn([N+](=O)[O-])c12,199.33228997187905,1.8613699532044239,7729.245071767153,27.042928990827498,85.11887227620659,208.72775179849864
RNN_221,N=C1N=C([N+](=O)[O-])N(N[N+](=O)[O-])C([N+](=O)[O-])C(=O)C(=O)N([N+](=O)[O-])C(=O)N([N+](=O)[O-])C(=O)N1,143.30373052467985,1.8738745466125215,8088.044603506618,28.654782960399007,-477.3186345430354,137.81417156777928
RNN_222,Nn1c([N+](=O)[O-])nc2c(=NN[N+](=O)[O-])[nH]c(=O)n([N+](=O)[O-])c21,174.89922069549877,1.8705889008033711,8233.043171973528,33.0183981467519,121.82029656834894,140.70318955185365
RNN_223,Nc1nc([N+](=O)[O-])nn1[N+](=O)[O-],205.94827663065487,1.8811286937802514,8901.737028756836,35.7446724192989,203.0499696444658,145.84024028454988
RNN_224,O=[N+]([O-])N=Cc1nc2c(n1N[N+](=O)[O-])N=C(N[N+](=O)[O-])NC=C2[N+](=O)[O-],141.32963413266248,1.7277523164896338,7672.1980397202315,25.925159540355928,250.342368850852,119.41586346393866
RNN_225,N=c1c([N+](=O)[O-])c([N+](=O)[O-])n([N+](=O)[O-])c(=O)n1[N+](=O)[O-],140.6742750318326,1.9214654714408628,8987.969694967338,39.78572411638767,75.55416024827653,124.3202238741223
RNN_226,O=C1NC(=C([N+](=O)[O-])[N+](=O)[O-])N(N[N+](=O)[O-])N=C1[N+](=O)[O-],115.35379507710158,1.8808538957586922,8651.531540158763,35.34311747875519,40.99100309604023,92.42734334542511
RNN_227,NN1C([N+](=O)[O-])=Nc2c([nH]c(=O)[nH]c2=NN[N+](=O)[O-])N1[N+](=O)[O-],160.61085453460527,1.86479746290472,8031.358258384276,30.499518639211228,134.1668508778968,178.31642774069695
RNN_228,N=C1C(=C([N+](=O)[O-])[N+](=O)[O-])N=C([N+](=O)[O-])NN1[N+](=O)[O-],125.71111635874954,1.863180236237385,9065.786231904905,37.31559482708414,204.46974134575484,121.73475543015223
RNN_229,Nc1c([N+](=O)[O-])n(C=N[N+](=O)[O-])c(=O)n([N+](=O)[O-])c1=NN[N+](=O)[O-],106.40704089110156,1.8464028065482654,8396.48163213586,33.51842552686193,147.03136475248417,114.3066573682973
RNN_230,N=C1NC(C=N[N+](=O)[O-])=CN(N)N(N[N+](=O)[O-])C1=NN[N+](=O)[O-],124.46851417950353,1.7306322727843877,7899.290164614405,27.741608223921276,403.4056833732351,154.8583711216088
RNN_231,Nn1nc2nc(N[N+](=O)[O-])nc-2c([N+](=O)[O-])c1N[N+](=O)[O-],152.00844560155605,1.8246213847844102,8290.128091302442,32.437808762997776,392.4005366328821,119.55323817984015
RNN_232,O=c1c([N+](=O)[O-])c(N[N+](=O)[O-])n([N+](=O)[O-])c(=O)n1N[N+](=O)[O-],91.25701233108242,1.9353483933020517,8967.744554544375,38.821104837312404,-32.40916976335501,89.61686877269746
RNN_233,N=c1[nH]c([N+](=O)[O-])nc([N+](=O)[O-])c1C=N[N+](=O)[O-],206.29259546156442,1.8460749361025974,8045.556896184205,30.71703928906058,82.916320212773,165.62526239468633
RNN_234,Nn1cc([N+](=O)[O-])[nH]c1=NN[N+](=O)[O-],266.93824519987226,1.8291398798677603,8181.7777391588315,30.74744593315553,125.44402150131023,187.7693025884974
RNN_235,NN1C(=C[N+](=O)[O-])N(N[N+](=O)[O-])N=C1N[N+](=O)[O-],142.3561700693606,1.8224092986713791,8816.630372567184,35.13929354616066,306.7478312290615,130.3666994889581
RNN_236,O=[N+]([O-])N=Cc1[nH]c(=NN[N+](=O)[O-])n([N+](=O)[O-])c1C=N[N+](=O)[O-],125.70636039131955,1.7750725466480073,8534.22857482919,32.5209815328417,274.5446634293389,111.59201656158747
RNN_237,Nn1c(=O)n(N)c2c(C=N[N+](=O)[O-])n(N[N+](=O)[O-])c(=O)nc21,157.32839150260187,1.7887963054661868,7571.646254153062,26.222615507645294,-23.919618016958736,143.76091068404446
RNN_238,N=C1C(=O)NC([N+](=O)[O-])=C1[N+](=O)[O-],232.93600060102543,1.8377208376382037,7660.518148427239,25.73985738247046,-187.23694231863874,244.41359960818977
RNN_239,Nc1nn(N)c(=N[N+](=O)[O-])c2nc([N+](=O)[O-])n(N[N+](=O)[O-])c(=O)c12,98.2977465144169,1.825286380812375,7969.808701745233,29.7572612674911,151.39895808626355,128.85624276902485
RNN_240,NN1N=C(N[N+](=O)[O-])NN(N[N+](=O)[O-])C(=C2N=NN=N2)C=C1N=NN1c2nc([N+](=O)[O-])[nH]c21,217.490712335239,1.7557885475825212,7525.440137426667,24.51902149887126,1001.6656261972694,143.35214538526017
RNN_241,O=[N+]([O-])NN=c1c2nc([N+](=O)[O-])n(N[N+](=O)[O-])c2ncn1N[N+](=O)[O-],162.7311440810118,1.8424259177221154,8613.731853561112,33.89405356387698,404.8371033406046,120.42795005661867
RNN_242,O=[N+]([O-])NN=c1c2nc([N+](=O)[O-])n([N+](=O)[O-])c2ncn1N[N+](=O)[O-],144.26098786914798,1.8442021447445112,8601.846158552331,33.51321422607374,357.5237034921836,119.88823374862051
RNN_243,Nc1c([N+](=O)[O-])n(N[N+](=O)[O-])c(=O)n1[N+](=O)[O-],125.39271755033337,1.9237032622497665,8870.04295342702,37.44572216734781,20.46945930967314,105.57299604552918
RNN_244,Nn1c([N+](=O)[O-])nn2c(N[N+](=O)[O-])nc(N[N+](=O)[O-])c2c1=NN[N+](=O)[O-],144.37982099979416,1.812060175970213,8458.67466637228,33.019903898910265,454.2315587727775,113.50358378566524
RNN_245,Nn1c([N+](=O)[O-])c([N+](=O)[O-])c(=NN[N+](=O)[O-])[nH]c1=O,201.24854851553968,1.9068402586997033,8487.257135006525,34.27853706064107,7.48459690046721,162.76789255820557
RNN_246,Nc1nn(N[N+](=O)[O-])c2nc([N+](=O)[O-])nn12,176.55125882638302,1.8640169222803988,8543.508534131579,35.09027730602464,351.07647262443595,184.54848664879003
RNN_247,NN=c1c(N)c([N+](=O)[O-])nc([N+](=O)[O-])n1[N+](=O)[O-],177.07419726183969,1.898668406890576,8774.466374182124,34.562257942132504,181.08272410362204,172.29333269100601
RNN_248,O=C1NC([N+](=O)[O-])=C1[N+](=O)[O-],205.85624205537457,1.875993719830485,7952.745785426587,28.754958963279268,-187.5986779556481,195.978742774462
RNN_249,Nn1nnc2c([N+](=O)[O-])c(C=N[N+](=O)[O-])nn21,224.62831302465247,1.780425667060356,8078.610064093695,30.19751557324657,482.43488081595876,158.9258232423682
RNN_250,O=[N+]([O-])N=Cn1ncc2c1c([N+](=O)[O-])nn2[N+](=O)[O-],148.77156059075656,1.827252265829916,8020.728602548146,30.643102253859585,384.59032358137335,144.312919497117
RNN_251,Nn1c(N[N+](=O)[O-])nc2c(=N[N+](=O)[O-])[nH]c([N+](=O)[O-])nc21,130.6952513261772,1.8711669491610492,8138.35770160112,32.48899751530792,273.2273627064668,149.56641645052832
RNN_252,O=[N+]([O-])Nc1nc([N+](=O)[O-])nc2c1ncn2N[N+](=O)[O-],118.69704201506417,1.8462268143407992,8104.037582981764,31.776469796055483,295.2424505459652,118.41498528395726
RNN_253,NN=c1c([N+](=O)[O-])c([N+](=O)[O-])nc(N)n1N[N+](=O)[O-],149.58990405320753,1.861482569417706,8595.235585590084,34.32009957180288,237.03944125147237,144.00269635784528
RNN_254,Nn1nc([N+](=O)[O-])c2c([N+](=O)[O-])nn(N[N+](=O)[O-])c21,180.05449122428172,1.8638835181625781,8803.237976128079,36.29132695826084,368.0702124167816,142.73041657031285
RNN_255,Nc1nc([N+](=O)[O-])c([N+](=O)[O-])c(=O)n1[N+](=O)[O-],159.9674381964329,1.906166405216761,8635.581600635962,35.17891546167556,-52.975534051813895,157.2606059047377
RNN_256,NC1=C([N+](=O)[O-])N(N[N+](=O)[O-])C(=O)N(N[N+](=O)[O-])C(=O)N1,181.63911351684607,1.9208876761533267,8061.205859138849,31.874161222611008,-206.672045786093,144.69198433969467
RNN_257,O=c1c([N+](=O)[O-])c([N+](=O)[O-])n(N[N+](=O)[O-])c(=O)n1[N+](=O)[O-],110.9249060961028,1.926758108089224,8941.305596776205,38.979720394515695,-71.40329356946582,97.31043349570726
RNN_258,O=c1[nH]nc([N+](=O)[O-])o1,242.61647835952962,1.8788105712776357,8218.490212312394,31.98973068498569,-244.21444534653273,164.70166897642895
RNN_259,NC1=CN(N)C(N[N+](=O)[O-])=C(N[N+](=O)[O-])N1N,128.580655729666,1.803738795859919,7901.75738441783,29.031241463213746,237.1100736359364,183.06622138359967
RNN_260,Nn1nc([N+](=O)[O-])c2c([N+](=O)[O-])nn(C=N[N+](=O)[O-])c21,199.60283846354142,1.8431738484509694,8413.558187876024,32.49255300030248,365.85052558512837,180.8302413535182
RNN_261,NN1C([N+](=O)[O-])=Nc2c(nc([N+](=O)[O-])n2N)C(=O)N1N[N+](=O)[O-],226.75873542388896,1.8065693130947489,7877.694110779786,27.853794433428234,137.47445199836446,155.32914282939754
RNN_262,O=c1c2c(nc([N+](=O)[O-])n1N[N+](=O)[O-])c([N+](=O)[O-])nn2N[N+](=O)[O-],128.96340541961385,1.9079943670067994,8658.306392375735,35.48095604354903,230.92140051208233,114.49942736715579
RNN_263,O=c1c2c(nc([N+](=O)[O-])n1N[N+](=O)[O-])c([N+](=O)[O-])nn2[N+](=O)[O-],103.7038282700278,1.9355959320540075,9023.23729873479,37.743059618470696,205.77573143344753,121.32227114328566
RNN_264,O=[N+]([O-])C=C1N=C([N+](=O)[O-])NN(N[N+](=O)[O-])C=C1N[N+](=O)[O-],148.9955006016052,1.784117381989116,8308.812583290415,31.68940219276907,145.70538691545946,127.04960098736375
RNN_265,Nn1c(=O)n(C=N[N+](=O)[O-])c(=O)c2c1nc([N+](=O)[O-])n2N[N+](=O)[O-],165.66447286508281,1.8094867779998653,7739.113647882596,29.041334947953693,-32.72098034108993,124.42713375682001
RNN_266,Nc1c([N+](=O)[O-])n([N+](=O)[O-])c(=O)n1[N+](=O)[O-],135.76438600039506,1.9453996885987177,9054.331845714338,38.78128852117909,13.927404803413395,139.07988800282655
